id_village ;code_village;name_village;longitude;latidude;id_commune
111;1211012;FATAFING;-10,23386667;13,37060000;1
111;1211013;GOMOU;-10,44963333;13,39108333;1
111;1211014;KOBOKOTO;-10,37271667;13,45105000;1
111;1211015;KOBOKOTOBA;-10,29786667;13,71645000;1
111;1211016;KOUTOUKOTODJI;-10,10558333;13,76663333;1
111;1211017;MADINA;-10,02570000;13,43875000;1
111;1211018;MORIA;-10,25778333;13,64188333;1
111;1211019;NADE;-10,40295000;13,79108333;1
111;1211020;NARI;-10,50150000;13,84015000;1
111;1211021;SAMBAYA;-10,11721667;13,43895000;1
111;1211022;SELINKEGNI;-10,31980000;13,69386667;1
111;1211023;SOLINTA;-10,44466667;13,64380000;1
111;1211024;SOUKOUTALI 2;-10,32026667;13,60900000;1
111;1211025;SOUKOUTALI 3;-10,30738333;13,60485000;1
111;1211026;SOUMAKOLON;-10,31730000;13,67858333;1
111;1211027;TAMBAFETO;-10,42388333;13,62311667;1
111;1211028;TAMBASSOUNE;-10,43778333;13,76063333;1
111;1211029;TINTILA;-10,38755000;13,60156667;1
111;1211030;TOUMBOUDIOTO;-10,26166667;13,32121667;1
112;1212001;TIGANA;-10,75998333;14,26360000;2
112;1212002;KABAYA;-10,74933333;14,30423333;2
112;1212003;KANIA;-10,69478333;14,35926667;2
112;1212004;MAKADOUGOU;-10,80008333;14,23130000;2
112;1212005;SANGHO;-10,71080000;14,21923333;2
112;1212006;SAORANE;-10,81480000;14,32323333;2
112;1212007;SAORANE TINTOKA;-10,80043333;14,30505000;2
113;1213001;OUSSOUBIDIAGNA;-10,46156667;14,24790000;3
113;1213002;BALANDOUGOU;-10,44515000;14,21796667;3
113;1213003;BAMBILA;-10,29838333;14,30945000;3
113;1213004;BARSAFE;-10,51430000;14,25090000;3
113;1213005;BINDIGA;-10,54203333;14,27408333;3
113;1213006;DEMEKE;-10,38601667;14,33743333;3
113;1213008;DIANDIANA;-10,54548333;14,13928333;3
113;1213009;DIOULAFOUNDO;-10,50676667;13,96728333;3
113;1213010;DJONTINTY;-10,47943333;14,00036667;3
113;1213011;GAO;-10,52340000;14,17410000;3
113;1213012;GODY;-10,66308333;14,24176667;3
113;1213013;KAMALA;-10,37801667;14,18946667;3
113;1213015;KEOULEGNA;-10,52886667;14,09001667;3
113;1213016;KERSIGNANE;-10,46161667;14,27873333;3
113;1213017;KIDIKAME;-10,59656667;14,22078333;3
113;1213018;KOLONDINKOYE;-10,65898333;14,30898333;3
113;1213019;KOSSAYA;-10,41678333;14,20760000;3
113;1213020;KOUMBAKARY;-10,51258333;14,10696667;3
113;1213021;MADALAYA;-11,13468000;12,30532000;3
113;1213022;MADIHAWAYA;-10,37480000;14,29213333;3
113;1213023;MARENA;-10,46430000;14,27880000;3
113;1213024;MASSADJI;-10,63783333;14,09935000;3
113;1213025;MISSIDI;-10,47511667;14,34368333;3
113;1213026;MOUSSALA;-10,37485000;14,29218333;3
113;1213027;SAMAN;-10,43403333;14,20095000;3
113;1213028;SEPE;-10,48171667;14,22600000;3
113;1213029;SOURBIRE;-10,47226667;14,30383333;3
113;1213030;TAFSIRGA;-10,43711667;14,40788333;3
113;1213031;TAMARATINTY;-10,57655000;14,15710000;3
113;1213032;TAMBATINTY;-10,70295000;14,31128333;3
113;1213033;TANKOMBELE;-10,54303333;13,92095000;3
113;1213034;TOMBORONTEGUEDA;-10,39916667;14,33593333;3
113;1213035;TOUBA;-10,55620000;14,06640000;3
113;1213036;TOURAKO;-10,60118333;14,02965000;3
113;1213037;YAHIMANE;-10,58068333;14,14171667;3
201;1301001;DIEMA;-9,19053333;14,54093333;1
201;1301002;BILIBANI;-9,20275000;14,70661667;1
201;1301004;BOUGOUDERE NIANDE;-9,29420000;14,72048333;1
201;1301005;DOMPA;-9,18721667;14,62083333;1
201;1301006;FANGOUNE BAMBARA;-9,21961667;14,58085000;1
201;1301007;FANGOUNE KAGORO;-9,20551667;14,61205000;1
201;1301008;FANGOUNE MASSASSI;-9,21408333;14,61608333;1
201;1301009;GARANBOUGOU;-9,12588333;14,66188333;1
201;1301010;GUEMOU;-9,31193333;14,54768333;1
201;1301011;KANA;-9,10598333;14,36825000;1
201;1301013;MADINA MAURE;-9,07943333;14,66626667;1
201;1301014;MAMBOURKE;-9,10383333;14,70986667;1
201;1301016;TINKARE;-9,17950000;14,48991667;1
202;1302001;BEMA;-9,35240000;15,04171667;2
202;1302002;BADIANE MAURE;-9,38980000;14,82676667;2
202;1302003;DIAKAGUEDOU;-9,31383333;15,07021667;2
202;1302004;DIARRAH MADINA;-9,31926667;14,98485000;2
202;1302005;DIGUILA MAURE;-9,36121667;15,06896667;2
202;1302006;DIONGOUMANE;-9,31778333;14,82178333;2
202;1302007;FADOU;-9,25515000;14,95715000;2
202;1302008;GOUBA DABO;-9,28320000;15,03451667;2
202;1302009;GOUBA INNA;-9,32770000;15,02075000;2
202;1302010;HACIL BARKE FALL;-9,22816667;15,00145000;2
202;1302011;HACIL BARKE MAURE;-9,40030000;14,96821667;2
202;1302012;KAKANOU;-9,25773333;15,05600000;2
202;1302013;KAMARLAMBE;-9,40368333;14,94431667;2
202;1302014;KAMATINGUE;-9,33973333;15,07450000;2
202;1302015;KAMIDALA;-9,26831667;14,91945000;2
202;1302016;KAMOUNE DIAMBERE;-9,44496667;15,00585000;2
202;1302017;KAMOUNE KASSE;-9,40295000;15,02281667;2
202;1302018;KOUNGO;-9,36423333;14,91506667;2
202;1302019;M'BEDGE;-9,43066667;14,80698333;2
202;1302020;MONZONSARA;-9,43490000;14,82136667;2
202;1302021;N'TOMIKORO;-9,27645000;14,96411667;2
202;1302023;TOUDOU BOULY;-9,17881667;14,97833333;2
202;1302024;TOUNA;-9,44785000;15,04470000;2
203;1303001;DIANGOUNTE CAMARA;-9,51346667;14,54578333;3
203;1303002;BENDOUGOU;-9,42631667;14,76868333;3
203;1303004;BIGNEKOLOBOUGOU;-9,37543333;14,53190000;3
203;1303006;DEBO BAMBARA;-9,36250000;14,58131667;3
203;1303007;DEBO KAGORO;-9,37233333;14,58615000;3
203;1303008;DEBO MASSASSI;-9,36948333;14,58025000;3
203;1303009;DIADIOUME;-9,46155000;14,70081667;3
203;1303010;DIAGANA;-9,49471667;14,64716667;3
203;1303011;FANGOUMBE;-9,53086667;14,63725000;3
203;1303012;FARABOUGOU;-9,43321667;14,50243333;3
203;1303013;KAINERA;-9,53216667;14,47703333;3
203;1303014;KANDIARE;-9,43171667;14,63465000;3
203;1303015;SOKAN;-9,46711667;14,65716667;3
204;1304001;DIANGUIRDE;-9,01513333;14,49261667;4
204;1304002;DIAMAN KOUNKA;-8,96915000;14,42423333;4
204;1304003;FOULADOUGOU;-8,88406667;14,46375000;4
204;1304004;HACIL DRAME;-8,87206667;14,59760000;4
204;1304005;KAOUKA;-9,05073333;14,39136667;4
204;1304006;KOUROUGUE;-9,15185000;14,20390000;4
204;1304007;M'BEIDI;-9,01126667;14,56405000;4
204;1304008;MERELA;-8,99820000;14,42696667;4
204;1304009;NANCOUMANA;-8,77435000;14,43995000;4
204;1304011;SAGABARA MORIBA;-9,03336667;14,31035000;4
204;1304012;SAGABARA SAKOLA;-9,10216667;14,30240000;4
204;1304013;SIKATA;-8,94060000;14,61925000;4
204;1304014;SILAMA;-8,93913333;14,49486667;4
204;1304015;TORODO;-8,84290000;14,51278333;4
205;1305001;DIEOURA;-9,84866667;14,30006667;5
205;1305003;MADINA BAMBARA 2;-9,75095000;14,32501667;5
205;1305004;NIANKA 3;-9,90070000;14,35595000;5
205;1305005;TASSARA;-9,76116667;14,50903333;5
206;1306001;DIOUMARA;-8,56776667;14,53853333;6
206;1306002;BALADOUGOU;-8,76601667;14,56951667;6
206;1306003;BARKE FALL;-8,53746667;14,42078333;6
206;1306004;DOUBABOUGOU;-8,58711667;14,44935000;6
206;1306005;KALANDIAGO;-8,62548333;14,42185000;6
206;1306006;KOSOMBOUGOU;-8,62276667;14,38658333;6
206;1306007;MADIGA COURA;-8,64116667;14,51796667;6
206;1306008;MASSALA;-8,59030000;14,54980000;6
206;1306009;N'TOMIKORO;-8,56078333;14,43683333;6
206;1306010;SABOUCIRE;-8,61926667;14,60013333;6
206;1306011;SANANKORO;-8,60121667;14,39323333;6
206;1306012;SIRAKORO;-8,81358333;14,57175000;6
206;1306013;SOBOUGOU;-8,54548333;14,86251667;6
206;1306014;SOFARA;-8,67821667;14,65643333;6
206;1306015;SONRONTIGUILA;-8,61958333;14,47930000;6
206;1306016;TONKASSIGUI;-8,53386667;14,49230000;6
206;1306017;TOUBA MADINA;-8,69268333;14,52361667;6
206;1306018;ZAMBOUGOU;-8,58718333;14,81598333;6
207;1307001;FASSOUDEBE;-9,43151667;15,11696667;7
207;1307002;DIOBA;-9,46341667;14,92235000;7
207;1307003;GUIMBANA;-9,50278333;15,09005000;7
208;1308001;FATAO;-9,53213333;14,32655000;8
208;1308002;DIABIRA;-9,39715000;14,35573333;8
208;1308003;MOUNTA SONINKE;-9,44688333;14,24058333;8
209;1309001;KOULOUDIENGUE;-8,37430000;14,44660000;9
209;1309002;BASSIBOUGOU;-8,28901667;14,40943333;9
209;1309004;GOMITRA;-8,27465000;14,42728333;9
209;1309005;MISSIRA;-8,49085000;14,41801667;9
209;1309006;NIAMAKORO;-8,33341667;14,50410000;9
209;1309008;SEBABOUGOU;-8,20781667;14,37311667;9
209;1309009;WATAYE;-8,22263333;14,46598333;9
210;1310001;GROUMERA;-9,13840000;14,82801667;0
210;1310002;KAMIKO;-9,16856667;14,77380000;0
210;1310003;KASSE KARA;-9,26611667;14,86638333;0
210;1310004;KEROUANE;-9,23390000;14,90971667;0
210;1310005;LAME;-9,11856667;14,91005000;0
210;1310006;MISSIRA MAURE;-9,11490000;14,79026667;0
210;1310007;MISSIRA SARAKOLE;-9,15210000;14,80906667;0
210;1310008;TOUDOU KINDINGA;-9,12188333;14,93793333;0
211;1311001;GUEDEBINE;-9,39736667;15,12916667;1
211;1311002;DIAKAMODI;-9,42948333;15,17286667;1
211;1311003;DOPI;-9,37695000;15,15421667;1
211;1311004;GOULAMBE;-9,36445000;15,12940000;1
211;1311005;KARSALA;-9,37333333;15,17598333;1
211;1311006;NEMA DIAWAMBE;-9,35041667;15,10826667;1
212;1312001;LAKAMANE;-9,90775000;14,50835000;2
212;1312002;BALANDOUGOU;-9,80921667;14,53413333;2
212;1312003;BOUGOUTINTI;-10,03515000;14,51108333;2
212;1312004;DALIBERA;-9,72406667;14,51148333;2
212;1312005;DIASSIGUIBOUGOU;-9,73006667;14,62208333;2
212;1312006;FARAMBOUNE;-9,92256667;14,47280000;2
212;1312007;FOUTOUGOU;-10,03515000;14,51108333;2
212;1312008;GORY;-9,63431667;14,64688333;2
212;1312009;GUINGUI DIAGUILA;-10,04578333;14,49150000;2
212;1312010;KABAKORO;-9,85243333;14,70178333;2
212;1312011;KAMANE;-10,05271667;14,54856667;2
212;1312012;KANIARA;-10,06726667;14,63228333;2
212;1312013;KOBOKOTO;-9,77603333;14,59695000;2
212;1312014;KOLA;-9,81058333;14,65121667;2
212;1312015;LATTAKAF;-9,72795000;14,53213333;2
212;1312016;SIRAKORO;-9,96496667;14,76265000;2
213;1313001;LAMBIDOU;-9,54666667;14,31640000;3
213;1313002;KARI;-9,60288333;14,32268333;3
213;1313003;KOUMAREGA;-9,56146667;14,38268333;3
213;1313004;SINGONE;-9,61295000;14,37275000;3
214;1314001;MADIGA SACKO;-9,30555000;14,35858333;4
214;1314003;BAGAMABOUGOU;-9,39630000;14,44283333;4
214;1314006;SOURANGUEDOU;-9,31535000;14,44348333;4
215;1315001;SANSANKIDE;-9,96108333;14,42486667;5
215;1315002;KAMISSAKIDE;-9,94016667;14,43948333;5
215;1315003;LEKOURGA;-10,09411667;14,41988333;5
215;1315004;LEWA KASSONKE;-9,95460000;14,45326667;5
215;1315005;SAMBADIGANE;-9,97221667;14,40340000;5
215;1315006;SANGA MEDINA;-9,97918333;14,34546667;5
301;1401001;KENIEBA;-11,23443333;12,84000000;1
301;1401002;BASSIA;-10,76716000;12,16999000;1
301;1401003;DIOULAFOUNDOUNI;-11,19516667;12,90076667;1
301;1401004;FADOUGOU;-11,38245000;12,54105000;1
301;1401005;GATO;-11,14356667;12,91148333;1
301;1401006;GOLEA;-11,16266667;12,83658333;1
301;1401007;GOULLOUDJI;-11,13025000;12,88085000;1
301;1401008;GUEDO;-11,19893333;12,83548333;1
301;1401009;KENIEDINTO;-11,19851667;12,86200000;1
301;1401010;KEREKO;-11,24105000;12,92285000;1
301;1401011;KOLOMBA 3;-11,18031667;12,72898333;1
301;1401012;KOUNDA MAHINA;-11,33276667;12,91793333;1
301;1401013;KOUNDJI KENIETO;-11,14835000;12,80398333;1
301;1401014;KOUTILA;-11,22558333;12,92510000;1
301;1401015;LINGUEKOTO 2;-11,19478333;12,76338333;1
301;1401016;MADINANDING;-11,38973333;12,90831667;1
301;1401017;MAHINAMINE;-11,37786667;12,92813333;1
301;1401018;MANAKOTO;-11,35806667;12,70895000;1
301;1401019;MOGOYAFARA;-11,18111667;12,82015000;1
301;1401020;MOUSSALA;-11,29465000;12,52975000;1
301;1401021;NARENA;-11,18653333;12,86456667;1
301;1401022;SANOUKOU;-11,27553333;12,81471667;1
301;1401023;SANSANTO;-11,23718333;12,88125000;1
301;1401024;SATADOUGOU;-11,41381667;12,61258333;1
301;1401025;SELLOU;-11,32568333;12,75315000;1
301;1401026;SITAKOTO DINDERA;-11,13376667;12,84345000;1
301;1401027;TINTIKABANE;-11,35998333;12,70870000;1
302;1402001;BAYE;-11,01833333;12,82926667;2
302;1402002;DIABAYA;-11,07693333;12,85690000;2
302;1402003;DIOULAFOUNDOUBA;-11,07031667;12,92468333;2
302;1402004;GAMATE;-11,11173333;12,90731667;2
302;1402005;KIRIDY;-11,10588333;12,84373333;2
302;1402006;KOBOKOTO;-11,06373333;12,82845000;2
302;1402007;LEMOUNATOUMBOUM;-10,93273333;12,86665000;2
302;1402008;MARENNIA;-10,92325000;12,80671667;2
302;1402009;MOUSSALA MODIDJO;-10,89020000;12,87101667;2
302;1402010;SAMOU;-10,93376667;12,81128333;2
302;1402011;SEKOTOBA;-10,94543333;12,74676667;2
302;1402012;SELINKEGNY;-10,84835000;12,68873333;2
302;1402013;TAMBACOUMBAFARA;-10,97463333;12,88351667;2
302;1402014;TOMBEN;-10,91666667;12,71446667;2
302;1402015;TOUMBOUMBA;-11,08735000;12,86771667;2
302;1402016;YELLOU;-10,94478333;12,83510000;2
302;1402017;YERALLA;-11,10916667;12,88871667;2
303;1403001;DABIA;-11,13921667;12,66996667;3
303;1403003;BINDANGALAN;-10,97930000;12,60251667;3
303;1403004;BINEA;-11,02023333;12,61083333;3
303;1403005;DANDOUKO;-11,09375000;12,67998333;3
303;1403006;DIABAROU;-11,09280000;12,62878333;3
303;1403007;GAMBALI;-11,11366667;12,69395000;3
303;1403008;KONLOMBA 2;-11,06308333;12,62373333;3
303;1403010;MANKOUKE;-11,15641667;12,48521667;3
303;1403011;SEKOKOTO MAMBA;-11,15160000;12,73056667;3
303;1403012;SELINGOUMA;-11,13658333;12,55573333;3
303;1403013;SOKONDO;-11,17095000;12,68530000;3
304;1404001;DIALAFARA KAMA;-11,43091667;13,42815000;4
304;1404002;ARABADIANA;-11,48516667;13,30720000;4
304;1404003;BAKAGNY;-11,56356667;13,54190000;4
304;1404004;BAYE;-11,57743333;13,36168333;4
304;1404005;BEROLA;-11,63615000;13,39863333;4
304;1404006;BOUNTOUN;-11,43211667;13,52870000;4
304;1404007;BOURDALA;-11,47021667;13,51203333;4
304;1404008;DABIKOLON;-11,28761667;13,44140000;4
304;1404009;DARO/DAVO;-11,45573333;13,62200000;4
304;1404010;DIAGUINA BAROUM;-11,34651667;13,40601667;4
304;1404011;DIALAFARA;-11,37870000;13,46078333;4
304;1404012;DIOURDALOMA;-11,51020000;13,57163333;4
304;1404013;DJIMINI;-11,22010000;13,34568333;4
304;1404014;DJOKEBA;-11,46475000;13,67151667;4
304;1404015;FAREFARA;-11,14288333;13,32690000;4
304;1404016;FARINCOUNDA;-11,72866667;13,42451667;4
304;1404017;KAROUMA;-11,42471667;13,48508333;4
304;1404018;KENIEBANDING;-11,68315000;13,54868333;4
304;1404019;KENIEGOULOU;-11,56916667;13,48578333;4
304;1404020;KENIEKENIEBA;-11,86740000;13,37381667;4
304;1404021;KENIEKO;-11,50028333;13,19868333;4
304;1404022;KENIETY;-11,28241667;13,28383333;4
304;1404023;KOLOBO;-11,52240000;13,24531667;4
304;1404024;KOUSSILY;-11,62805000;13,50278333;4
304;1404025;LINGUEKOTO;-11,57855000;13,44021667;4
304;1404026;MONEA;-11,45070000;13,59363333;4
304;1404027;NETEKOTO;-11,37845000;13,37371667;4
304;1404028;SANFAGADALA;-11,48350000;13,58100000;4
304;1404029;SEKOCOTO GUENOU;-11,28805000;13,32575000;4
304;1404030;SOLLAN;-11,49311667;13,57251667;4
304;1404031;SOUMALA;-11,43753333;13,54805000;4
304;1404032;SOUROUKOTO;-11,59820000;13,57456667;4
304;1404033;TAMBALA;-11,25885000;13,37248333;4
304;1404035;TINTIBA;-11,47826667;13,40953333;4
305;1405001;DOMBIA;-11,05008333;12,78011667;5
305;1405002;BOUREYA;-11,09315000;12,70606667;5
305;1405003;FOUTOUBA;-11,09880000;12,75825000;5
305;1405004;KOUKA;-11,12961667;12,74273333;5
305;1405005;TAKOUTALLA;-11,08295000;12,74108333;5
306;1406001;FALEA;-11,27325000;12,26498333;6
306;1406002;BASSARA;-11,16053333;12,09850000;6
306;1406004;DARSALAM;-11,28343333;12,12103333;6
306;1406005;FARINDINIA;-11,28745000;12,04448333;6
306;1406006;FOUDENTA;-11,17581667;12,16155000;6
306;1406007;FOULAGUINE;-11,25875000;12,14410000;6
306;1406008;HERA MADINA;-11,11866667;12,16756667;6
306;1406009;ILLIMALO;-11,43711667;12,35246667;6
306;1406010;KALLY;-11,47618333;12,16743333;6
306;1406011;KAMBAYA;-11,33501667;12,35320000;6
306;1406012;KOFOULABE;-11,05456667;12,19591667;6
306;1406013;KONDOYA;-11,05290000;12,35476667;6
306;1406015;KOUMASSI;-11,25410000;12,06521667;6
306;1406016;MANGALABE;-11,16532000;12,78904000;6
306;1406017;NERTENDE;-11,38973333;12,18386667;6
306;1406018;SIMBARACOURE;-11,36675000;12,14496667;6
306;1406019;SIRIBAYA;-11,26115000;12,36070000;6
306;1406020;SITADINA;-11,20856667;12,09340000;6
306;1406021;SOLEA;-11,37643333;12,38778333;6
307;1407001;FARABA;-10,89721667;12,43360000;7
307;1407002;AFFIA;-11,01448333;12,31098333;7
307;1407003;BABARA;-10,93438333;12,33510000;7
307;1407004;DAR SALAM 2;-10,91993333;12,41333333;7
307;1407005;GAROUDJI;-10,90886667;12,35635000;7
307;1407006;GOUBA;-10,98945000;12,38136667;7
307;1407007;KOSSAYA;-10,97363333;12,51281667;7
307;1407008;KOULIA;-10,93558333;12,47306667;7
307;1407009;KOULO;-10,98900000;12,34261667;7
307;1407010;LIBERTA;-11,01896667;12,26236667;7
307;1407011;OUOLOGO;-10,84306667;12,23065000;7
307;1407012;TOMBOKOLY;-10,87620000;12,53543333;7
308;1408001;GUENEGORE;-11,01991667;12,72828333;8
308;1408002;BALANDOUGOU;-10,99148333;12,62530000;8
308;1408003;DIALAKOTO/DIALAKOTE;-11,26783333;12,73741667;8
308;1408004;GAMBERE;-10,95855000;12,59433333;8
308;1408005;KASSOU;-10,93045000;12,71638333;8
308;1408006;KOMBOREA;-10,96378333;12,68045000;8
308;1408007;TAMBAFINIA;-10,85248333;12,64496667;8
308;1408008;TOUMBOUN;-11,05111667;12,71661667;8
309;1409001;KASSAMA;-11,12083333;13,05661667;9
309;1409002;BABA DIOULAFOUN;-11,12161667;13,27761667;9
309;1409003;BALANDOUGOU;-11,12110000;13,15976667;9
309;1409004;BALLOU;-11,09748333;12,96605000;9
309;1409005;BANTANKO;-11,10213333;13,19605000;9
309;1409006;BOURAMA;-11,18841667;13,17538333;9
309;1409007;DIALLADIAN;-11,04903333;13,10948333;9
309;1409008;DIONI;-11,03203333;13,01946667;9
309;1409009;DOUMAFARA;-11,08933333;13,08583333;9
309;1409010;GALASSI;-11,08085000;12,97623333;9
309;1409011;GOUDOFARA;-11,06111667;12,95741667;9
309;1409012;GUINDINSO;-11,10133333;12,95913333;9
309;1409013;KAMA;-11,06676667;13,00611667;9
309;1409014;KENIOTO;-11,10518333;13,00661667;9
309;1409015;KOBATO;-11,13076667;12,97110000;9
309;1409016;KOUFARA;-11,13401667;13,10633333;9
309;1409017;KOULAYA;-11,08038333;13,03675000;9
309;1409018;MADINA;-11,11883333;13,12620000;9
309;1409019;MANAOULE;-11,19853333;13,16615000;9
309;1409020;SAMBOULA;-11,08288333;13,30045000;9
309;1409021;SIBIDOUGOU;-11,05443333;12,97873333;9
309;1409022;TABAKOTO;-11,05783333;13,06721667;9
309;1409023;TAMBADIA;-11,00898333;13,03208333;9
309;1409024;WOUNDOUMA;-11,00258333;13,07478333;9
309;1409025;YATERA;-11,17190000;13,13476667;9
310;1410001;KOUROUKOTO;-10,40360000;12,60700000;0
310;1410002;BENDA;-10,59058333;12,44708333;0
310;1410003;BIMBIYA;-10,38366667;12,33416667;0
310;1410004;MADINA TALIBE;-10,69108333;12,41285000;0
310;1410005;NAMOU;-10,72080000;12,41063333;0
310;1410006;NEREBOUN;-10,40486667;12,41613333;0
310;1410007;NIARAKIRA;-10,34933333;12,71805000;0
310;1410008;OULARA;-10,55961667;12,61600000;0
310;1410009;SANSAKORO;-10,53783333;12,54780000;0
310;1410010;SARAYA;-10,51965000;12,72336667;0
310;1410012;SITAFETO;-10,27441667;12,70626667;0
311;1411001;SAGALO;-10,69853333;12,20135000;1
311;1411003;DAKOUNTA;-10,66870000;12,31415000;1
311;1411004;DARSALAM II;-10,70260000;12,05098333;1
311;1411005;DIEGOUMAKO;-10,52630000;12,17051667;1
311;1411006;DIRE DARA;-10,76568333;12,16011667;1
311;1411007;DIRE HOUN;-10,73346667;12,06088333;1
311;1411008;DIRE KEBALY;-10,66890000;12,37680000;1
311;1411009;DIRE OUOLOGO;-9,50879000;12,97600000;1
311;1411010;DITTIN;-10,64771667;12,07781667;1
311;1411011;FARI;-10,66511667;12,16196667;1
311;1411012;GALAMA;-10,65838333;12,09216667;1
311;1411013;KOBEA;-10,70270000;12,25091667;1
311;1411014;NIAREYA;-10,76173333;12,35840000;1
311;1411015;SABERECOULO;-10,75090000;12,04155000;1
311;1411016;SITADINYENGUE;-10,48033333;12,14760000;1
311;1411017;TIMBO;-10,62380000;12,03870000;1
311;1411018;YALLAYA;-10,73036667;12,09156667;1
312;1412001;SITAKILY;-11,22848333;13,10713333;2
312;1412002;BATAMA;-11,16640000;13,06055000;2
312;1412003;DABARA;-11,30806667;13,05368333;2
312;1412004;DIANTISSA;-11,24171667;13,18471667;2
312;1412005;DJIBOURIA;-11,23160000;13,22245000;2
312;1412006;DJIDJIAN KENIEBA;-11,39171667;13,09901667;2
312;1412007;KAMBELE;-11,22263333;13,14750000;2
312;1412008;KOFFING;-11,33215000;13,19848333;2
312;1412009;LINGUEKOTO II;-11,42618333;13,21306667;2
312;1412010;MOURALIA;-11,17195000;12,97933333;2
312;1412011;SAKOLO;-11,34461667;13,03638333;2
